num_arb;id_map_info;type_espace;site;code_site;annee_plant;annee_plant_estimee;zone_boisee;genre;espece;sous_espece;variete;cultivar;allergene;diametre;hauteur_totale;hauteur_moy_fut;forme_actuelle;arbre_remarquable;espace_boise_classe
325;265;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;33;11-15 m;< 5,5 m;Architecturée : 4 faces;;
326;266;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;18;11-15 m;< 5,5 m;Architecturée : 4 faces;;
327;267;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;12;6-10 m;< 5,5 m;Architecturée : 4 faces;;
328;268;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;11;6-10 m;< 5,5 m;Architecturée : 4 faces;;
329;269;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;12;6-10 m;< 5,5 m;Architecturée : 4 faces;;
330;270;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;29;11-15 m;< 5,5 m;Architecturée : 4 faces;;
331;271;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;11;6-10 m;< 5,5 m;Architecturée : 4 faces;;
332;272;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;33;11-15 m;< 5,5 m;Architecturée : 4 faces;;
333;273;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;23;11-15 m;< 5,5 m;Architecturée : 4 faces;;
334;274;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;35;11-15 m;< 5,5 m;Architecturée : 4 faces;;
335;275;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;27;11-15 m;< 5,5 m;Architecturée : 4 faces;;
336;276;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;30;11-15 m;< 5,5 m;Architecturée : 4 faces;;
337;277;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;29;11-15 m;< 5,5 m;Architecturée : 4 faces;;
338;278;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;20;11-15 m;< 5,5 m;Architecturée : 4 faces;;
339;279;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;39;11-15 m;< 5,5 m;Architecturée : 4 faces;;
340;280;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;9;6-10 m;< 5,5 m;Architecturée : 4 faces;;
341;281;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;44;11-15 m;< 5,5 m;Architecturée : 4 faces;;
342;282;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;37;11-15 m;< 5,5 m;Architecturée : 4 faces;;
343;283;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;32;11-15 m;< 5,5 m;Architecturée : 4 faces;;
344;284;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;34;11-15 m;< 5,5 m;Architecturée : 4 faces;;
345;285;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;50;11-15 m;< 5,5 m;Architecturée : 4 faces;;
346;286;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;12;6-10 m;< 5,5 m;Architecturée : 4 faces;;
347;287;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;48;11-15 m;< 5,5 m;Architecturée : 4 faces;;
348;288;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;44;11-15 m;< 5,5 m;Architecturée : 4 faces;;
349;289;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;50;11-15 m;< 5,5 m;Architecturée : 4 faces;;
350;290;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;54;11-15 m;< 5,5 m;Architecturée : 4 faces;;
351;291;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;46;11-15 m;< 5,5 m;Architecturée : 4 faces;;
352;292;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;35;11-15 m;< 5,5 m;Architecturée : 4 faces;;
353;293;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;42;11-15 m;< 5,5 m;Architecturée : 4 faces;;
354;294;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;45;11-15 m;< 5,5 m;Architecturée : 4 faces;;
355;295;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;44;11-15 m;< 5,5 m;Architecturée : 4 faces;;
356;296;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;44;11-15 m;< 5,5 m;Architecturée : 4 faces;;
357;297;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;8;6-10 m;< 5,5 m;Architecturée : 4 faces;;
358;298;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;43;11-15 m;< 5,5 m;Architecturée : 4 faces;;
359;299;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;34;11-15 m;< 5,5 m;Architecturée : 4 faces;;
360;300;Accompagnement des voies;CLOVIS CONSTANT;717;;0;;Platanus;acerifolia (x);;;;1;44;11-15 m;< 5,5 m;Architecturée : 4 faces;;
361;649;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;15;6-10 m;< 5,5 m;Libre(port naturel);;
362;648;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;16;6-10 m;< 5,5 m;Libre(port naturel);;
363;647;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;17;6-10 m;< 5,5 m;Libre(port naturel);;
364;644;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;17;6-10 m;< 5,5 m;Libre(port naturel);;
365;645;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;13;6-10 m;< 5,5 m;Libre(port naturel);;
366;646;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;17;6-10 m;< 5,5 m;Libre(port naturel);;
367;695;Accompagnement des voies;EMILE ZOLA;1094;;0;;Platanus;acerifolia (x);;;;1;38;6-10 m;< 5,5 m;Architecturée : marotte;;
368;696;Accompagnement des voies;EMILE ZOLA;1094;;0;;Platanus;acerifolia (x);;;;1;48;6-10 m;< 5,5 m;Architecturée : marotte;;
369;697;Accompagnement des voies;EMILE ZOLA;1094;;0;;Platanus;acerifolia (x);;;;1;57;6-10 m;< 5,5 m;Architecturée : marotte;;
372;700;Accompagnement des voies;EMILE ZOLA;1094;;0;;Platanus;acerifolia (x);;;;1;51;6-10 m;< 5,5 m;Architecturée : marotte;;
373;701;Accompagnement des voies;EMILE ZOLA;1094;;0;;Platanus;acerifolia (x);;;;1;50;6-10 m;< 5,5 m;Architecturée : marotte;;
374;702;Accompagnement des voies;EMILE ZOLA;1094;;0;;Platanus;acerifolia (x);;;;1;50;6-10 m;< 5,5 m;Architecturée : marotte;;
376;666;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;35;6-10 m;< 5,5 m;Libre(port naturel);;
377;643;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;5;0-5 m;< 5,5 m;Libre(port naturel);;
379;665;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;19;6-10 m;< 5,5 m;Libre(port naturel);;
380;642;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;16;6-10 m;< 5,5 m;Libre(port naturel);;
381;664;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;35;6-10 m;< 5,5 m;Libre(port naturel);;
382;660;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;5;0-5 m;< 5,5 m;Libre(port naturel);;
383;661;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;12;6-10 m;< 5,5 m;Libre(port naturel);;
384;662;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;17;6-10 m;< 5,5 m;Libre(port naturel);;
385;663;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;7;0-5 m;< 5,5 m;Libre(port naturel);;
386;659;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;24;6-10 m;< 5,5 m;Libre(port naturel);;
387;658;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;7;0-5 m;< 5,5 m;Libre(port naturel);;
388;657;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;4;0-5 m;< 5,5 m;Libre(port naturel);;
389;656;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;25;6-10 m;< 5,5 m;Libre(port naturel);;
390;655;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;35;6-10 m;< 5,5 m;Libre(port naturel);;
391;651;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;17;6-10 m;< 5,5 m;Libre(port naturel);;
392;652;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;9;0-5 m;< 5,5 m;Libre(port naturel);;
393;670;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;27;6-10 m;< 5,5 m;Libre(port naturel);;
394;671;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;16;6-10 m;< 5,5 m;Libre(port naturel);;
395;672;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;14;6-10 m;< 5,5 m;Libre(port naturel);;
396;680;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;26;6-10 m;< 5,5 m;Libre(port naturel);;
397;681;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;22;6-10 m;< 5,5 m;Libre(port naturel);;
398;640;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;22;6-10 m;< 5,5 m;Libre(port naturel);;
399;653;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;28;6-10 m;< 5,5 m;Libre(port naturel);;
400;654;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;37;6-10 m;< 5,5 m;Libre(port naturel);;
401;650;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;15;6-10 m;< 5,5 m;Libre(port naturel);;
402;641;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;21;6-10 m;< 5,5 m;Libre(port naturel);;
403;669;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;29;6-10 m;< 5,5 m;Libre(port naturel);;
404;668;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;18;6-10 m;< 5,5 m;Libre(port naturel);;
405;637;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;10;0-5 m;< 5,5 m;Libre(port naturel);;
406;679;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;16;6-10 m;< 5,5 m;Libre(port naturel);;
407;678;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;15;6-10 m;< 5,5 m;Libre(port naturel);;
408;677;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;21;6-10 m;< 5,5 m;Libre(port naturel);;
409;676;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;38;6-10 m;< 5,5 m;Libre(port naturel);;
410;675;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;39;6-10 m;< 5,5 m;Libre(port naturel);;
411;674;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;5;0-5 m;< 5,5 m;Libre(port naturel);;
412;638;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;12;0-5 m;< 5,5 m;Libre(port naturel);;
413;639;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;20;6-10 m;< 5,5 m;Libre(port naturel);;
414;667;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;15;6-10 m;< 5,5 m;Libre(port naturel);;
415;673;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;21;6-10 m;< 5,5 m;Libre(port naturel);;
416;690;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;16;6-10 m;< 5,5 m;Libre(port naturel);;
417;689;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;5;0-5 m;< 5,5 m;Libre(port naturel);;
418;688;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;4;0-5 m;< 5,5 m;Libre(port naturel);;
419;685;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;48;6-10 m;< 5,5 m;Libre(port naturel);;
420;686;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;19;6-10 m;< 5,5 m;Libre(port naturel);;
421;684;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;44;6-10 m;< 5,5 m;Libre(port naturel);;
422;683;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;33;6-10 m;< 5,5 m;Libre(port naturel);;
423;682;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;43;6-10 m;< 5,5 m;Libre(port naturel);;
424;691;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;34;6-10 m;< 5,5 m;Libre(port naturel);;
425;694;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;38;6-10 m;< 5,5 m;Libre(port naturel);;
426;693;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;42;6-10 m;< 5,5 m;Libre(port naturel);;
427;692;Accompagnement des voies;EMILE ZOLA;760;;0;;Platanus;acerifolia (x);;;;1;50;6-10 m;< 5,5 m;Libre(port naturel);;
428;912;Sports;DURANTIERE SPORTS;62;;0;;Ginkgo;biloba;;;;0;29;6-10 m;< 5,5 m;Libre(port naturel);;
429;913;Sports;DURANTIERE SPORTS;62;;0;;Ginkgo;biloba;;;;0;43;11-15 m;< 5,5 m;Libre(port naturel);;
430;914;Sports;DURANTIERE SPORTS;62;;0;;Ginkgo;biloba;;;;0;30;6-10 m;< 5,5 m;Libre(port naturel);;
431;1310;Sports;DURANTIERE SPORTS;62;;0;;Ginkgo;biloba;;;;0;15;6-10 m;< 5,5 m;Libre(port naturel);;
432;1311;Sports;DURANTIERE SPORTS;62;;0;;Ginkgo;biloba;;;;0;10;6-10 m;< 5,5 m;Libre(port naturel);;
433;1312;Sports;DURANTIERE SPORTS;62;;0;;Ginkgo;biloba;;;;0;9;6-10 m;< 5,5 m;Libre(port naturel);;
434;1313;Sports;DURANTIERE SPORTS;62;;0;;Ginkgo;biloba;;;;0;12;6-10 m;< 5,5 m;Libre(port naturel);;
435;1314;Sports;DURANTIERE SPORTS;62;;0;;Ginkgo;biloba;;;;0;20;6-10 m;< 5,5 m;Libre(port naturel);;
436;1304;Accompagnement des voies;PAUL BERT;949;;0;;Aesculus;carnea (x);;;Briottii;0;18;6-10 m;< 5,5 m;Libre(port naturel);;
437;1305;Accompagnement des voies;PAUL BERT;949;;0;;Aesculus;carnea (x);;;Briottii;0;10;6-10 m;< 5,5 m;Libre(port naturel);;
438;1306;Accompagnement des voies;PAUL BERT;949;;0;;Aesculus;carnea (x);;;Briottii;0;19;6-10 m;< 5,5 m;Libre(port naturel);;
439;1307;Accompagnement des voies;PAUL BERT;949;;0;;Aesculus;carnea (x);;;Briottii;0;16;6-10 m;< 5,5 m;Libre(port naturel);;
440;1308;Accompagnement des voies;PAUL BERT;949;;0;;Aesculus;carnea (x);;;Briottii;0;15;6-10 m;< 5,5 m;Libre(port naturel);;
441;1309;Accompagnement des voies;PAUL BERT;949;;0;;Aesculus;carnea (x);;;Briottii;0;13;6-10 m;< 5,5 m;Libre(port naturel);;
442;3771;Accompagnement des voies;CORPS DE GARDE;728;;0;;Liquidambar;styraciflua;;;;0;18;6-10 m;< 5,5 m;Libre(port naturel);;
443;3772;Accompagnement des voies;CORPS DE GARDE;728;;0;;Liquidambar;styraciflua;;;;0;28;6-10 m;< 5,5 m;Libre(port naturel);;
444;1317;Accompagnement des voies;CORPS DE GARDE;1534;;0;;Cedrus;atlantica;;;Glauca;1;68;6-10 m;< 5,5 m;Libre(port naturel);;
445;1318;Accompagnement des voies;CORPS DE GARDE;1534;;0;;Cedrus;atlantica;;;Glauca;1;45;6-10 m;< 5,5 m;Libre(port naturel);;
446;3775;Accompagnement des voies;CORPS DE GARDE;728;;0;;Liquidambar;styraciflua;;;;0;22;6-10 m;< 5,5 m;Libre(port naturel);;
447;1320;Accompagnement des voies;CORPS DE GARDE;1534;;0;;Cedrus;atlantica;;;Glauca;1;27;6-10 m;< 5,5 m;Libre(port naturel);;
448;3777;Accompagnement des voies;CORPS DE GARDE;728;;0;;Liquidambar;styraciflua;;;;0;17;6-10 m;< 5,5 m;Libre(port naturel);;
449;1322;Accompagnement des voies;CORPS DE GARDE;1534;;0;;Liquidambar;styraciflua;;;;0;12;0-5 m;< 5,5 m;Libre(port naturel);;
450;4258;Accompagnement des voies;CORPS DE GARDE;728;;0;;Liquidambar;styraciflua;;;;0;24;6-10 m;< 5,5 m;Libre(port naturel);;
451;1324;Accompagnement des voies;CORPS DE GARDE;1534;;0;;Liquidambar;styraciflua;;;;0;15;0-5 m;< 5,5 m;Libre(port naturel);;
452;1325;Accompagnement des voies;CORPS DE GARDE;1534;;0;;Liquidambar;styraciflua;;;;0;17;0-5 m;< 5,5 m;Libre(port naturel);;
453;1326;Accompagnement des voies;CORPS DE GARDE;1534;;0;;Liquidambar;styraciflua;;;;0;17;0-5 m;< 5,5 m;Libre(port naturel);;
454;4262;Accompagnement des voies;CORPS DE GARDE;728;;0;;Liquidambar;styraciflua;;;;0;14;6-10 m;< 5,5 m;Libre(port naturel);;
455;4263;Accompagnement des voies;CORPS DE GARDE;728;;0;;Liquidambar;styraciflua;;;;0;8;6-10 m;< 5,5 m;Libre(port naturel);;
456;4264;Accompagnement des voies;CORPS DE GARDE;728;;0;;Liquidambar;styraciflua;;;;0;27;11-15 m;< 5,5 m;Libre(port naturel);;
457;492;Accompagnement des voies;CAILLETTE;1191;;0;;Fagus;sylvatica;;;;0;87;16-20 m  ;< 5,5 m;Libre(port naturel);;
458;612;Accompagnement des voies;SALVATOR ALLENDE;342;;0;;Cupressocyparis (x);leylandii;;;;0;30;6-10 m;< 5,5 m;Libre(port naturel);;
459;613;Accompagnement des voies;SALVATOR ALLENDE;342;;0;;Cupressocyparis (x);leylandii;;;;0;33;6-10 m;< 5,5 m;Libre(port naturel);;
460;622;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;11;0-5 m;< 5,5 m;Libre(port naturel);;
461;623;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;12;0-5 m;< 5,5 m;Libre(port naturel);;
462;624;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;22;0-5 m;< 5,5 m;Libre(port naturel);;
463;625;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;35;6-10 m;< 5,5 m;Libre(port naturel);;
464;626;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;33;6-10 m;< 5,5 m;Libre(port naturel);;
465;627;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;32;6-10 m;< 5,5 m;Libre(port naturel);;
466;628;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;34;6-10 m;< 5,5 m;Libre(port naturel);;
467;629;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;27;6-10 m;< 5,5 m;Libre(port naturel);;
468;630;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;29;6-10 m;< 5,5 m;Libre(port naturel);;
469;631;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;36;6-10 m;< 5,5 m;Libre(port naturel);;
470;632;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;31;6-10 m;< 5,5 m;Libre(port naturel);;
471;633;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;37;6-10 m;< 5,5 m;Libre(port naturel);;
472;634;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;31;6-10 m;< 5,5 m;Libre(port naturel);;
473;635;Accompagnement des voies;JACKSONVILLE;336;;0;;Tilia;tomentosa;;;;0;36;6-10 m;< 5,5 m;Libre(port naturel);;
474;636;Accompagnement des voies;JACKSONVILLE;336;;0;;Magnolia;grandiflora;;;;0;27;0-5 m;< 5,5 m;Libre(port naturel);;
475;614;Accompagnement des voies;SALVATOR ALLENDE;342;;0;;Platanus;acerifolia (x);;;;1;45;11-15 m;< 5,5 m;Libre(port naturel);;
476;615;Accompagnement des voies;SALVATOR ALLENDE;342;;0;;Platanus;acerifolia (x);;;;1;27;11-15 m;< 5,5 m;Libre(port naturel);;
477;616;Accompagnement des voies;SALVATOR ALLENDE;342;;0;;Platanus;acerifolia (x);;;;1;30;11-15 m;< 5,5 m;Libre(port naturel);;
478;617;Accompagnement des voies;SALVATOR ALLENDE;342;;0;;Platanus;acerifolia (x);;;;1;33;11-15 m;< 5,5 m;Libre(port naturel);;
479;618;Accompagnement des voies;EUGENE VARLIN;770;;0;;Albizia ;julibrissin;;;;0;20;0-5 m;< 5,5 m;Libre(port naturel);;
480;619;Accompagnement des voies;EUGENE VARLIN;770;;0;;Albizia ;julibrissin;;;;0;18;0-5 m;< 5,5 m;Libre(port naturel);;
481;620;Accompagnement des voies;EUGENE VARLIN;770;;0;;Albizia ;julibrissin;;;;0;8;0-5 m;< 5,5 m;Libre(port naturel);;
482;621;Accompagnement des voies;EUGENE VARLIN;770;;0;;Albizia ;julibrissin;;;;0;22;0-5 m;< 5,5 m;Libre(port naturel);;
483;582;Accompagnement des voies;PETIT BOIS;957;;0;;Catalpa;bignonioïdes;;;;0;44;11-15 m;< 5,5 m;Libre(port naturel);;
484;583;Accompagnement des voies;PETIT BOIS;957;;0;;Sophora;japonica;;;;0;51;11-15 m;< 5,5 m;Libre(port naturel);;
485;584;Accompagnement des voies;PETIT BOIS;957;;0;;Catalpa;bignonioïdes;;;;0;21;6-10 m;< 5,5 m;Libre(port naturel);;
486;585;Accompagnement des voies;PETIT BOIS;957;;0;;Quercus;cerris;;;;1;39;11-15 m;< 5,5 m;Libre(port naturel);;
487;586;Accompagnement des voies;PETIT BOIS;957;;0;;Catalpa;bignonioïdes;;;;0;41;6-10 m;< 5,5 m;Libre(port naturel);;
488;587;Accompagnement des voies;PETIT BOIS;957;;0;;Quercus;cerris;;;;1;51;11-15 m;< 5,5 m;Libre(port naturel);;
489;588;Accompagnement des voies;PETIT BOIS;957;;0;;Quercus;cerris;;;;1;39;11-15 m;< 5,5 m;Libre(port naturel);;
490;589;Accompagnement des voies;PETIT BOIS;957;;0;;Quercus;cerris;;;;1;40;11-15 m;< 5,5 m;Libre(port naturel);;
491;590;Accompagnement des voies;PETIT BOIS;957;;0;;Quercus;cerris;;;;1;24;6-10 m;< 5,5 m;Libre(port naturel);;
492;591;Accompagnement des voies;PETIT BOIS;957;;0;;Sophora;japonica;;;;0;40;6-10 m;< 5,5 m;Libre(port naturel);;
493;592;Accompagnement des voies;PETIT BOIS;957;;0;;Quercus;cerris;;;;1;44;11-15 m;< 5,5 m;Libre(port naturel);;
494;593;Accompagnement des voies;PETIT BOIS;957;;0;;Quercus;cerris;;;;1;40;11-15 m;< 5,5 m;Libre(port naturel);;
495;594;Accompagnement des voies;PETIT BOIS;957;;0;;Catalpa;bignonioïdes;;;;0;15;6-10 m;< 5,5 m;Libre(port naturel);;
496;595;Accompagnement des voies;PETIT BOIS;957;;0;;Quercus;cerris;;;;1;46;11-15 m;< 5,5 m;Libre(port naturel);;
497;596;Accompagnement des voies;PETIT BOIS;957;;0;;Quercus;cerris;;;;1;57;11-15 m;< 5,5 m;Libre(port naturel);;
498;597;Accompagnement des voies;PETIT BOIS;957;;0;;Sophora;japonica;;;;0;57;11-15 m;< 5,5 m;Libre(port naturel);;
499;598;Accompagnement des voies;PETIT BOIS;957;;0;;Sophora;japonica;;;;0;11;0-5 m;< 5,5 m;Libre(port naturel);;
500;599;Accompagnement des voies;PETIT BOIS;957;;0;;Catalpa;bignonioïdes;;;;0;28;0-5 m;< 5,5 m;Libre(port naturel);;
501;600;Accompagnement des voies;PETIT BOIS;957;;0;;Sophora;japonica;;;;0;45;11-15 m;< 5,5 m;Libre(port naturel);;
502;581;Accompagnement des voies;PETIT BOIS;957;;0;;Prunus;yedoense (x);;;;0;12;11-15 m;< 5,5 m;Libre(port naturel);;
503;601;Accompagnement des voies;SAINT HERBLAIN;1086;;0;;Ostrya;carpinifolia;;;;0;14;0-5 m;< 5,5 m;Libre(port naturel);;
504;602;Accompagnement des voies;SAINT HERBLAIN;1086;;0;;Ostrya;carpinifolia;;;;0;10;0-5 m;< 5,5 m;Libre(port naturel);;
505;603;Accompagnement des voies;SAINT HERBLAIN;1086;;0;;Ostrya;carpinifolia;;;;0;9;0-5 m;< 5,5 m;Libre(port naturel);;
506;604;Accompagnement des voies;SAINT HERBLAIN;1086;;0;;Ostrya;carpinifolia;;;;0;6;0-5 m;< 5,5 m;Libre(port naturel);;
507;605;Accompagnement des voies;SAINT HERBLAIN;1086;;0;;Ostrya;carpinifolia;;;;0;11;0-5 m;< 5,5 m;Libre(port naturel);;
508;606;Accompagnement des voies;SAINT HERBLAIN;1086;;0;;Ostrya;carpinifolia;;;;0;6;0-5 m;< 5,5 m;Libre(port naturel);;
509;607;Accompagnement des voies;SAINT HERBLAIN;1086;;0;;Ostrya;carpinifolia;;;;0;11;0-5 m;< 5,5 m;Libre(port naturel);;
